t,pitch_deg,gyro_dps,base_cmd
15.76,0.575455,-21.9136,-6
15.764,0.487422,-22.0084,-6
15.768,0.399012,-22.1024,-6
15.772,0.31023,-22.1955,-6
15.776,0.221078,-22.2879,-6
15.78,0.13156,-22.3796,-6
15.784,0.0416784,-22.4704,-6
15.788,-0.048564,-22.5606,-6
15.792,-0.139164,-22.65,-6
15.796,-0.230119,-22.7387,-6
15.8,-0.321426,-22.8268,-6
15.804,-0.413083,-22.9141,-6
15.808,-0.505086,-23.0008,-6
15.812,-0.597433,-23.0868,-6
15.816,-0.690122,-23.1722,-6
15.82,-0.78315,-23.257,-6
15.824,-0.876514,-23.3411,-6
15.828,-0.970213,-23.4246,-6
15.832,-1.06424,-23.5075,-6
15.836,-1.1586,-23.5899,-6
15.84,-1.25329,-23.6717,-6
15.844,-1.3483,-23.7529,-6
15.848,-1.44363,-23.8335,-6
15.852,-1.53929,-23.9137,-6
15.856,-1.63526,-23.9933,-6
15.86,-1.73155,-24.0723,-6
15.864,-1.82816,-24.1509,-6
15.868,-1.92507,-24.229,-6
15.872,-2.0223,-24.3066,-6
15.876,-2.11983,-24.3837,-6
15.88,-2.21767,-24.4603,-6
15.884,-2.31582,-24.5365,-6
15.888,-2.41427,-24.6122,-6
15.892,-2.51302,-24.6875,-6
15.896,-2.61207,-24.7623,-6
15.9,-2.71141,-24.8367,-6
15.904,-2.81106,-24.9107,-6
15.908,-2.91099,-24.9843,-6
15.912,-3.01122,-25.0575,-6
15.916,-3.11175,-25.1303,-6
15.92,-3.21256,-25.2028,-6
15.924,-3.31366,-25.2748,-6
15.928,-3.41504,-25.3465,-6
15.932,-3.51671,-25.4178,-6
15.936,-3.61867,-25.4888,-6
15.94,-3.72087,-25.5495,-5.86263
15.944,-3.82311,-25.561,-5.18191
15.948,-3.92521,-25.5253,-4.51796
15.952,-4.02699,-25.4433,-3.8572
15.956,-4.12825,-25.316,-3.20052
15.96,-4.22883,-25.1444,-2.54845
15.964,-4.32855,-24.9296,-1.90151
15.968,-4.42724,-24.6726,-1.26022
15.972,-4.52473,-24.3744,-0.625079
15.976,-4.62088,-24.0363,0.00340624
15.98,-4.71552,-23.6592,0.624755
15.984,-4.80849,-23.2444,1.23849
15.988,-4.89966,-22.7929,1.84414
15.992,-4.98889,-22.3059,2.44127
15.996,-5.07603,-21.7847,3.02941
16,-5.16095,-21.2303,3.60815
16.004,-5.24352,-20.644,4.17705
16.008,-5.32363,-20.027,4.73573
16.012,-5.40115,-19.3805,5.28377
16.016,-5.47598,-18.7057,5.8208
16.02,-5.54809,-18.0288,6
16.024,-5.61754,-17.3627,6
16.028,-5.68437,-16.7073,6
16.032,-5.74862,-16.0622,6
16.036,-5.81033,-15.4275,6
16.04,-5.86954,-14.8028,6
16.044,-5.9263,-14.1881,6
16.048,-5.98063,-13.5831,6
16.052,-6.03258,-12.9877,6
16.056,-6.08219,-12.4017,6
16.06,-6.12949,-11.825,6
16.064,-6.17451,-11.2574,6
16.068,-6.21731,-10.6987,6
16.072,-6.25791,-10.1489,6
16.076,-6.29634,-9.60767,6
16.08,-6.33264,-9.07497,6
16.084,-6.36684,-8.55062,6
16.088,-6.39898,-8.0345,6
16.092,-6.42908,-7.52644,6
16.096,-6.45719,-7.02633,6
16.1,-6.48332,-6.53402,6
16.104,-6.50752,-6.04939,6
16.108,-6.52981,-5.57229,6
16.112,-6.55022,-5.10261,6
16.116,-6.56878,-4.64021,6
16.12,-6.58552,-4.18497,6
16.124,-6.60047,-3.73678,6
16.128,-6.61365,-3.2955,6
16.132,-6.62509,-2.86103,6
16.136,-6.63483,-2.43324,6
16.14,-6.64288,-2.01203,6
16.144,-6.64926,-1.59727,6
16.148,-6.65402,-1.18887,6
16.152,-6.65717,-0.786706,6
16.156,-6.65873,-0.390679,6
16.16,-6.65873,-0.000683745,6
16.164,-6.6572,0.383384,6
16.168,-6.65415,0.761625,6
16.172,-6.64962,1.13414,6
16.176,-6.64361,1.50102,6
16.18,-6.63616,1.86237,6
16.184,-6.62729,2.21828,6
16.188,-6.61701,2.56885,6
16.192,-6.60536,2.91416,6
16.196,-6.59234,3.25431,6
16.2,-6.57798,3.58938,6
16.204,-6.5623,3.91946,6
16.208,-6.54533,4.24463,6
16.212,-6.52707,4.56499,6
16.216,-6.50754,4.8806,6
16.22,-6.48678,5.19157,6
16.224,-6.46479,5.49795,6
16.228,-6.44159,5.79983,6
16.232,-6.4172,6.0973,6
16.236,-6.39164,6.39041,6
16.24,-6.36492,6.67926,6
16.244,-6.33706,6.96391,6
16.248,-6.30808,7.24443,6
16.252,-6.278,7.5209,6
16.256,-6.24683,7.79338,6
16.26,-6.21458,8.06194,6
16.264,-6.18127,8.32665,6
16.268,-6.14692,8.58758,6
16.272,-6.11154,8.84479,6
16.276,-6.07515,9.09835,6
16.28,-6.03776,9.34831,6
16.284,-5.99938,9.59475,6
16.288,-5.96003,9.83771,6
16.292,-5.91972,10.0773,6
16.296,-5.87846,10.3135,6
16.3,-5.83628,10.5464,6
16.304,-5.79317,10.7761,6
16.308,-5.74916,11.0025,6
16.312,-5.70426,11.2259,6
16.316,-5.65848,11.4462,6
16.32,-5.61182,11.6635,6
16.324,-5.56431,11.8778,6
16.328,-5.51595,12.0892,6
16.332,-5.46676,12.2977,6
16.336,-5.41675,12.5034,6
16.34,-5.36592,12.7064,6
16.344,-5.3143,12.9066,6
16.348,-5.26188,13.1042,6
16.352,-5.20868,13.2991,6
16.356,-5.15472,13.4914,6
16.36,-5.09999,13.6813,6
16.364,-5.04452,13.8686,6
16.368,-4.98831,14.0535,6
16.372,-4.93136,14.2359,6
16.376,-4.8737,14.416,6
16.38,-4.81532,14.5938,6
16.384,-4.75624,14.7693,6
16.388,-4.69647,14.9426,6
16.392,-4.63602,15.1137,6
16.396,-4.57489,15.2825,6
16.4,-4.51309,15.4493,6
16.404,-4.45064,15.614,6
16.408,-4.38753,15.7766,6
16.412,-4.32378,15.9372,6
16.416,-4.2594,16.0958,6
16.42,-4.19439,16.2525,6
16.424,-4.12876,16.4073,6
16.428,-4.06252,16.5602,6
16.432,-3.99567,16.7112,6
16.436,-3.92823,16.8604,6
16.44,-3.8602,17.0079,6
16.444,-3.79159,17.1535,6
16.448,-3.7224,17.2975,6
16.452,-3.65264,17.4398,6
16.456,-3.58232,17.5804,6
16.46,-3.51144,17.7194,6
16.464,-3.44001,17.8568,6
16.468,-3.36804,17.9926,6
16.472,-3.29553,18.1268,6
16.476,-3.22249,18.2596,6
16.48,-3.14893,18.3908,6
16.484,-3.07485,18.5206,6
16.488,-3.00025,18.649,6
16.492,-2.92515,18.7759,6
16.496,-2.84954,18.9015,6
16.5,-2.77344,19.0256,6
16.504,-2.69685,19.1485,6
16.508,-2.61977,19.27,6
16.512,-2.54221,19.3902,6
16.516,-2.46417,19.5092,6
16.52,-2.38566,19.6269,6
16.524,-2.30669,19.7434,6
16.528,-2.22725,19.8587,6
16.532,-2.14736,19.9728,6
16.536,-2.06702,20.0858,6
16.54,-1.98623,20.1976,6
16.544,-1.905,20.3083,6
16.548,-1.82332,20.4179,6
16.552,-1.74122,20.5264,6
16.556,-1.65868,20.6339,6
16.56,-1.57572,20.7403,6
16.564,-1.49234,20.8457,6
16.568,-1.40854,20.9501,6
16.572,-1.32432,21.0535,6
16.576,-1.2397,21.156,6
16.58,-1.15467,21.2575,6
16.584,-1.06924,21.358,6
16.588,-0.983408,21.4577,6
16.592,-0.897182,21.5565,6
16.596,-0.810565,21.6543,6
16.6,-0.72356,21.7514,6
16.604,-0.636169,21.8475,6
16.608,-0.548398,21.9429,6
16.612,-0.460248,22.0374,6
16.616,-0.371724,22.1311,6
16.62,-0.282828,22.224,6
16.624,-0.193563,22.3162,6
16.628,-0.103933,22.4076,6
16.632,-0.0139399,22.4982,6
16.636,0.0764128,22.5882,6
16.64,0.167122,22.6774,6
16.644,0.258186,22.7659,6
16.648,0.349601,22.8537,6
16.652,0.441364,22.9408,6
16.656,0.533473,23.0273,6
16.66,0.625926,23.1131,6
16.664,0.718719,23.1983,6
16.668,0.811851,23.2829,6
16.672,0.905318,23.3668,6
16.676,0.999119,23.4502,6
16.68,1.09325,23.5329,6
16.684,1.18771,23.6151,6
16.688,1.2825,23.6967,6
16.692,1.37761,23.7777,6
16.696,1.47304,23.8582,6
16.7,1.56879,23.9382,6
16.704,1.66487,24.0176,6
16.708,1.76125,24.0966,6
16.712,1.85795,24.175,6
16.716,1.95496,24.2529,6
16.72,2.05228,24.3303,6
16.724,2.14991,24.4073,6
16.728,2.24785,24.4838,6
16.732,2.34609,24.5598,6
16.736,2.44463,24.6354,6
16.74,2.54347,24.7105,6
16.744,2.64261,24.7852,6
16.748,2.74205,24.8595,6
16.752,2.84178,24.9334,6
16.756,2.94181,25.0069,6
16.76,3.04213,25.08,6
16.764,3.14274,25.1526,6
16.768,3.24364,25.225,6
16.772,3.34483,25.2969,6
16.776,3.4463,25.3685,6
16.78,3.54806,25.4397,6
16.784,3.6501,25.5105,6
16.788,3.75233,25.556,5.65162
16.792,3.85454,25.5529,4.97714
16.796,3.95655,25.5029,4.31411
16.8,4.05818,25.4068,3.65458
16.804,4.15924,25.2658,2.99929
16.808,4.25956,25.0808,2.34877
16.812,4.35898,24.8529,1.70355
16.816,4.45731,24.5832,1.06412
16.82,4.5544,24.2726,0.43101
16.824,4.65009,23.9224,-0.195303
16.828,4.74422,23.5336,-0.814331
16.832,4.83665,23.1074,-1.4256
16.836,4.92723,22.645,-2.02865
16.84,5.01582,22.1474,-2.62303
16.844,5.10229,21.6159,-3.2083
16.848,5.18649,21.0516,-3.78403
16.852,5.26832,20.4558,-4.3498
16.856,5.34763,19.8296,-4.90522
16.86,5.42433,19.1743,-5.44989
16.864,5.4983,18.4911,-5.98344
16.868,5.56957,17.8176,-6
16.872,5.63819,17.1549,-6
16.876,5.7042,16.5027,-6
16.88,5.76764,15.861,-6
16.884,5.82856,15.2294,-6
16.888,5.88699,14.6079,-6
16.892,5.94297,13.9962,-6
16.896,5.99655,13.3943,-6
16.9,6.04776,12.8018,-6
16.904,6.09663,12.2188,-6
16.908,6.14321,11.645,-6
16.912,6.18753,11.0802,-6
16.916,6.22963,10.5243,-6
16.92,6.26954,9.97722,-6
16.924,6.3073,9.4387,-6
16.928,6.34293,8.90865,-6
16.932,6.37648,8.3869,-6
16.936,6.40797,7.87333,-6
16.94,6.43744,7.3678,-6
16.944,6.46492,6.87016,-6
16.948,6.49044,6.38028,-6
16.952,6.51404,5.89803,-6
16.956,6.53573,5.42328,-6
16.96,6.55555,4.9559,-6
16.964,6.57354,4.49577,-6
16.968,6.58971,4.04277,-6
16.972,6.60409,3.59676,-6
16.976,6.61672,3.15764,-6
16.98,6.62763,2.72529,-6
16.984,6.63682,2.29958,-6
16.988,6.64435,1.88041,-6
16.992,6.65022,1.46767,-6
16.996,6.65446,1.06124,-6
17,6.65711,0.661023,-6
17.004,6.65817,0.266907,-6
17.008,6.65769,-0.121212,-6
17.012,6.65567,-0.503434,-6
17.016,6.65216,-0.879861,-6
17.02,6.64715,-1.25059,-6
17.024,6.64069,-1.61572,-6
17.028,6.63279,-1.97535,-6
17.032,6.62347,-2.32957,-6
17.036,6.61276,-2.67847,-6
17.04,6.60067,-3.02215,-6
17.044,6.58722,-3.36069,-6
17.048,6.57245,-3.69417,-6
17.052,6.55636,-4.0227,-6
17.056,6.53897,-4.34635,-6
17.06,6.52031,-4.66521,-6
17.064,6.50039,-4.97935,-6
17.068,6.47924,-5.28886,-6
17.072,6.45686,-5.59382,-6
17.076,6.43329,-5.8943,-6
17.08,6.40852,-6.19039,-6
17.084,6.3826,-6.48215,-6
17.088,6.35552,-6.76967,-6
17.092,6.3273,-7.05301,-6
17.096,6.29798,-7.33225,-6
17.1,6.26755,-7.60745,-6
17.104,6.23603,-7.87869,-6
17.108,6.20345,-8.14604,-6
17.112,6.16981,-8.40955,-6
17.116,6.13513,-8.66931,-6
17.12,6.09943,-8.92536,-6
17.124,6.06272,-9.17778,-6
17.128,6.02501,-9.42662,-6
17.132,5.98632,-9.67196,-6
17.136,5.94667,-9.91384,-6
17.14,5.90606,-10.1523,-6
17.144,5.86451,-10.3875,-6
17.148,5.82203,-10.6194,-6
17.152,5.77864,-10.8481,-6
17.156,5.73435,-11.0736,-6
17.16,5.68916,-11.2959,-6
17.164,5.6431,-11.5153,-6
17.168,5.59617,-11.7316,-6
17.172,5.54839,-11.945,-6
17.176,5.49977,-12.1555,-6
17.18,5.45032,-12.3631,-6
17.184,5.40005,-12.568,-6
17.188,5.34897,-12.7701,-6
17.192,5.29709,-12.9694,-6
17.196,5.24443,-13.1662,-6
17.2,5.19098,-13.3603,-6
17.204,5.13678,-13.5518,-6
17.208,5.08181,-13.7409,-6
17.212,5.0261,-13.9274,-6
17.216,4.96966,-14.1115,-6
17.22,4.91248,-14.2932,-6
17.224,4.85459,-14.4726,-6
17.228,4.796,-14.6497,-6
17.232,4.7367,-14.8245,-6
17.236,4.67671,-14.997,-6
17.24,4.61604,-15.1674,-6
17.244,4.5547,-15.3356,-6
17.248,4.49269,-15.5017,-6
17.252,4.43003,-15.6658,-6
17.256,4.36672,-15.8277,-6
17.26,4.30277,-15.9877,-6
17.264,4.23818,-16.1457,-6
17.268,4.17298,-16.3018,-6
17.272,4.10715,-16.456,-6
17.276,4.04072,-16.6083,-6
17.28,3.97368,-16.7587,-6
17.284,3.90605,-16.9074,-6
17.288,3.83784,-17.0543,-6
17.292,3.76904,-17.1994,-6
17.296,3.69967,-17.3428,-6
17.3,3.62973,-17.4846,-6
17.304,3.55923,-17.6247,-6
17.308,3.48818,-17.7632,-6
17.312,3.41658,-17.9001,-6
17.316,3.34444,-18.0354,-6
17.32,3.27176,-18.1692,-6
17.324,3.19855,-18.3014,-6
17.328,3.12482,-18.4322,-6
17.332,3.05058,-18.5616,-6
17.336,2.97582,-18.6895,-6
17.34,2.90056,-18.8159,-6
17.344,2.82479,-18.9411,-6
17.348,2.74853,-19.0648,-6
17.352,2.67178,-19.1872,-6
17.356,2.59455,-19.3084,-6
17.36,2.51684,-19.4282,-6
17.364,2.43865,-19.5468,-6
17.368,2.35999,-19.6641,-6
17.372,2.28087,-19.7802,-6
17.376,2.20129,-19.8951,-6
17.38,2.12126,-20.0089,-6
17.384,2.04077,-20.1215,-6
17.388,1.95984,-20.2329,-6
17.392,1.87847,-20.3433,-6
17.396,1.79666,-20.4525,-6
17.4,1.71441,-20.5607,-6
17.404,1.63174,-20.6678,-6
17.408,1.54865,-20.7739,-6
17.412,1.46513,-20.879,-6
17.416,1.3812,-20.9831,-6
17.42,1.29685,-21.0862,-6
17.424,1.2121,-21.1884,-6
17.428,1.12694,-21.2896,-6
17.432,1.04138,-21.3899,-6
17.436,0.955425,-21.4893,-6
17.44,0.869074,-21.5877,-6
17.444,0.782333,-21.6854,-6
17.448,0.695204,-21.7821,-6
17.452,0.607692,-21.878,-6
17.456,0.5198,-21.9731,-6
17.46,0.43153,-22.0674,-6
17.464,0.342887,-22.1608,-6
17.468,0.253873,-22.2535,-6
17.472,0.164491,-22.3454,-6
17.476,0.074745,-22.4366,-6
17.48,-0.0153631,-22.527,-6
17.484,-0.10583,-22.6167,-6
17.488,-0.196653,-22.7057,-6
17.492,-0.287829,-22.794,-6
17.496,-0.379355,-22.8816,-6
17.5,-0.471229,-22.9685,-6
17.504,-0.563448,-23.0548,-6
17.508,-0.65601,-23.1404,-6
17.512,-0.748912,-23.2254,-6
17.516,-0.842151,-23.3098,-6
17.52,-0.935725,-23.3935,-6
17.524,-1.02963,-23.4767,-6
17.528,-1.12387,-23.5593,-6
17.532,-1.21843,-23.6412,-6
17.536,-1.31332,-23.7227,-6
17.54,-1.40854,-23.8035,-6
17.544,-1.50407,-23.8839,-6
17.548,-1.59993,-23.9637,-6
17.552,-1.6961,-24.0429,-6
17.556,-1.79259,-24.1217,-6
17.56,-1.88939,-24.2,-6
17.564,-1.9865,-24.2777,-6
17.568,-2.08392,-24.355,-6
17.572,-2.18165,-24.4318,-6
17.576,-2.27968,-24.5082,-6
17.58,-2.37801,-24.584,-6
17.584,-2.47665,-24.6595,-6
17.588,-2.57559,-24.7345,-6
17.592,-2.67483,-24.8091,-6
17.596,-2.77436,-24.8832,-6
17.6,-2.87419,-24.957,-6
17.604,-2.97431,-25.0303,-6
17.608,-3.07472,-25.1033,-6
17.612,-3.17543,-25.1759,-6
17.616,-3.27642,-25.248,-6
17.62,-3.3777,-25.3199,-6
17.624,-3.47926,-25.3913,-6
17.628,-3.58111,-25.4624,-6
17.632,-3.68324,-25.5332,-6
17.636,-3.78549,-25.5625,-5.42911
17.64,-3.88767,-25.544,-4.76121
17.644,-3.98959,-25.4789,-4.09916
17.648,-4.09106,-25.3681,-3.44093
17.652,-4.19191,-25.2126,-2.78711
17.656,-4.29196,-25.0135,-2.13823
17.66,-4.39105,-24.7718,-1.49482
17.664,-4.489,-24.4886,-0.857371
17.668,-4.58566,-24.165,-0.226394
17.672,-4.68087,-23.8021,0.397623
17.676,-4.77448,-23.401,1.0142
17.68,-4.86633,-22.9628,1.62287
17.684,-4.95628,-22.4888,2.22317
17.688,-5.0442,-21.98,2.81465
17.692,-5.12995,-21.4376,3.39688
17.696,-5.21341,-20.8629,3.96944
17.7,-5.29443,-20.257,4.53191
17.704,-5.37292,-19.6212,5.08389
17.708,-5.44874,-18.9566,5.625
17.712,-5.52185,-18.2757,6
17.716,-5.59227,-17.6057,6
17.72,-5.66006,-16.9464,6
17.724,-5.72525,-16.2975,6
17.728,-5.78788,-15.659,6
17.732,-5.848,-15.0307,6
17.736,-5.90565,-14.4123,6
17.74,-5.96087,-13.8038,6
17.744,-6.01369,-13.2049,6
17.748,-6.06415,-12.6155,6
17.752,-6.11229,-12.0354,6
17.756,-6.15815,-11.4644,6
17.76,-6.20176,-10.9025,6
17.764,-6.24316,-10.3494,6
17.768,-6.28238,-9.80508,6
17.772,-6.31945,-9.26928,6
17.776,-6.35442,-8.74189,6
17.78,-6.38731,-8.22276,6
17.784,-6.41816,-7.71176,6
17.788,-6.447,-7.20876,6
17.792,-6.47385,-6.7136,6
17.796,-6.49875,-6.22617,6
17.8,-6.52174,-5.74632,6
17.804,-6.54284,-5.27393,6
17.808,-6.56207,-4.80888,6
17.812,-6.57948,-4.35103,6
17.816,-6.59508,-3.90026,6
17.82,-6.6089,-3.45647,6
17.824,-6.62098,-3.01951,6
17.828,-6.63134,-2.58929,6
17.832,-6.64,-2.16567,6
17.836,-6.64699,-1.74856,6
17.84,-6.65235,-1.33784,6
17.844,-6.65608,-0.933406,6
17.848,-6.65822,-0.535142,6
17.852,-6.65879,-0.142947,6
17.856,-6.65782,0.243283,6
17.86,-6.65532,0.623648,6
17.864,-6.65133,0.998251,6
17.868,-6.64586,1.36719,6
17.872,-6.63894,1.73056,6
17.876,-6.63059,2.08845,6
17.88,-6.62082,2.44097,6
17.884,-6.60967,2.78819,6
17.888,-6.59715,3.13022,6
17.892,-6.58328,3.46715,6
17.896,-6.56808,3.79904,6
17.9,-6.55158,4.12601,6
17.904,-6.53379,4.44812,6
17.908,-6.51473,4.76547,6
17.912,-6.49441,5.07813,6
17.916,-6.47287,5.38618,6
17.92,-6.45011,5.6897,6
17.924,-6.42615,5.98878,6
17.928,-6.40102,6.28348,6
17.932,-6.37472,6.57389,6
17.936,-6.34728,6.86007,6
17.94,-6.31872,7.14209,6
17.944,-6.28904,7.42004,6
17.948,-6.25826,7.69397,6
17.952,-6.2264,7.96396,6
17.956,-6.19348,8.23008,6
17.96,-6.15951,8.49239,6
17.964,-6.12451,8.75096,6
17.968,-6.08849,9.00585,6
17.972,-6.05146,9.25712,6
17.976,-6.01344,9.50484,6
17.98,-5.97444,9.74907,6
17.984,-5.93448,9.98987,6
17.988,-5.89357,10.2273,6
17.992,-5.85173,10.4614,6
17.996,-5.80896,10.6923,6
18,-5.76528,10.9199,6
18.004,-5.7207,11.1444,6
18.008,-5.67524,11.3658,6
18.012,-5.6289,11.5842,6
18.016,-5.5817,11.7996,6
18.02,-5.53366,12.0121,6
18.024,-5.48477,12.2216,6
18.028,-5.43506,12.4284,6
18.032,-5.38453,12.6323,6
18.036,-5.33319,12.8336,6
18.04,-5.28106,13.0321,6
18.044,-5.22815,13.228,6
18.048,-5.17447,13.4213,6
18.052,-5.12002,13.612,6
18.056,-5.06482,13.8002,6
18.06,-5.00887,13.986,6
18.064,-4.9522,14.1694,6
18.068,-4.89479,14.3503,6
18.072,-4.83668,14.529,6
18.076,-4.77786,14.7053,6
18.08,-4.71834,14.8794,6
18.084,-4.65813,15.0512,6
18.088,-4.59725,15.2209,6
18.092,-4.5357,15.3885,6
18.096,-4.47348,15.5539,6
18.1,-4.41061,15.7173,6
18.104,-4.3471,15.8786,6
18.108,-4.28295,16.038,6
18.112,-4.21817,16.1953,6
18.116,-4.15276,16.3508,6
18.12,-4.08674,16.5044,6
18.124,-4.02012,16.6561,6
18.128,-3.9529,16.806,6
18.132,-3.88508,16.9541,6
18.136,-3.81668,17.1004,6
18.14,-3.7477,17.245,6
18.144,-3.67815,17.3879,6
18.148,-3.60803,17.5291,6
18.152,-3.53736,17.6687,6
18.156,-3.46613,17.8066,6
18.16,-3.39436,17.943,6
18.164,-3.32205,18.0778,6
18.168,-3.2492,18.2111,6
18.172,-3.17583,18.3429,6
18.176,-3.10194,18.4733,6
18.18,-3.02753,18.6021,6
18.184,-2.95261,18.7296,6
18.188,-2.87719,18.8556,6
18.192,-2.80127,18.9803,6
18.196,-2.72485,19.1036,6
18.2,-2.64795,19.2256,6
18.204,-2.57056,19.3464,6
18.208,-2.4927,19.4658,6
18.212,-2.41436,19.584,6
18.216,-2.33556,19.7009,6
18.22,-2.25629,19.8166,6
18.224,-2.17657,19.9312,6
18.228,-2.09639,20.0445,6
18.232,-2.01576,20.1568,6
18.236,-1.93469,20.2679,6
18.24,-1.85318,20.3779,6
18.244,-1.77123,20.4868,6
18.248,-1.68886,20.5946,6
18.252,-1.60605,20.7014,6
18.256,-1.52282,20.8072,6
18.26,-1.43917,20.912,6
18.264,-1.35511,21.0158,6
18.268,-1.27064,21.1186,6
18.272,-1.18575,21.2204,6
18.276,-1.10047,21.3213,6
18.28,-1.01478,21.4213,6
18.284,-0.928702,21.5204,6
18.288,-0.842228,21.6186,6
18.292,-0.755364,21.7159,6
18.296,-0.668115,21.8124,6
18.3,-0.580482,21.9081,6
18.304,-0.492471,22.0029,6
18.308,-0.404083,22.0969,6
18.312,-0.315323,22.1901,6
18.316,-0.226193,22.2825,6
18.32,-0.136696,22.3742,6
18.324,-0.0468352,22.4651,6
18.328,0.0433861,22.5553,6
18.332,0.133965,22.6448,6
18.336,0.2249,22.7336,6
18.34,0.316186,22.8216,6
18.344,0.407822,22.909,6
18.348,0.499805,22.9958,6
18.352,0.592133,23.0818,6
18.356,0.684802,23.1672,6
18.36,0.77781,23.252,6
18.364,0.871154,23.3362,6
18.368,0.964833,23.4198,6
18.372,1.05884,23.5027,6
18.376,1.15318,23.5851,6
18.38,1.24785,23.6669,6
18.384,1.34285,23.7482,6
18.388,1.43816,23.8289,6
18.392,1.5338,23.909,6
18.396,1.62975,23.9886,6
18.4,1.72602,24.0677,6
18.404,1.82261,24.1463,6
18.408,1.91951,24.2244,6
18.412,2.01671,24.3021,6
18.416,2.11423,24.3792,6
18.42,2.21205,24.4558,6
18.424,2.31018,24.532,6
18.428,2.40861,24.6078,6
18.432,2.50735,24.6831,6
18.436,2.60638,24.758,6
18.44,2.70571,24.8324,6
18.444,2.80533,24.9064,6
18.448,2.90525,24.9801,6
18.452,3.00547,25.0533,6
18.456,3.10597,25.1261,6
18.46,3.20676,25.1985,6
18.464,3.30785,25.2706,6
18.468,3.40922,25.3423,6
18.472,3.51087,25.4137,6
18.476,3.61281,25.4847,6
18.48,3.715,25.5482,5.90162
18.484,3.81725,25.5625,5.21975
18.488,3.91937,25.5294,4.55563
18.492,4.02117,25.45,3.89464
18.496,4.12247,25.3252,3.23771
18.5,4.22309,25.1561,2.58536
18.504,4.32287,24.9437,1.93811
18.508,4.42163,24.689,1.29648
18.512,4.5192,24.3932,0.66097
18.516,4.61543,24.0572,0.0320874
18.52,4.71016,23.6823,-0.589685
18.524,4.80323,23.2696,-1.20387
18.528,4.89451,22.8202,-1.81
18.532,4.98386,22.3352,-2.40763
18.536,5.07112,21.8158,-2.9963
18.54,5.15617,21.2633,-3.57559
18.544,5.23889,20.6788,-4.14507
18.548,5.31914,20.0635,-4.70434
18.552,5.39682,19.4186,-5.253
18.556,5.4718,18.7454,-5.79068
18.56,5.54407,18.0678,-6
18.564,5.61367,17.4011,-6
18.568,5.68065,16.745,-6
18.572,5.74505,16.0994,-6
18.576,5.80691,15.4641,-6
18.58,5.86626,14.8388,-6
18.584,5.92316,14.2235,-6
18.588,5.97763,13.618,-6
18.592,6.02972,13.022,-6
18.596,6.07946,12.4355,-6
18.6,6.12689,11.8582,-6
18.604,6.17205,11.2901,-6
18.608,6.21497,10.7309,-6
18.612,6.2557,10.1806,-6
18.616,6.29425,9.63886,-6
18.62,6.33068,9.10567,-6
18.624,6.365,8.58085,-6
18.628,6.39726,8.06424,-6
18.632,6.42748,7.55573,-6
18.636,6.4557,7.05516,-6
18.64,6.48195,6.5624,-6
18.644,6.50626,6.07732,-6
18.648,6.52866,5.59979,-6
18.652,6.54918,5.12968,-6
18.656,6.56784,4.66686,-6
18.66,6.58469,4.21122,-6
18.664,6.59974,3.76262,-6
18.668,6.61302,3.32094,-6
18.672,6.62457,2.88608,-6
18.676,6.6344,2.45791,-6
18.68,6.64254,2.03631,-6
18.684,6.64903,1.62119,-6
18.688,6.65388,1.21242,-6
18.692,6.65712,0.809899,-6
18.696,6.65877,0.413519,-6
18.7,6.65886,0.023177,-6
18.704,6.65742,-0.361231,-6
18.708,6.65446,-0.739807,-6
18.712,6.65001,-1.11265,-6
18.716,6.64409,-1.47986,-6
18.72,6.63672,-1.84153,-6
18.724,6.62793,-2.19775,-6
18.728,6.61774,-2.54862,-6
18.732,6.60616,-2.89424,-6
18.736,6.59322,-3.23468,-6
18.74,6.57894,-3.57004,-6
18.744,6.56334,-3.90041,-6
18.748,6.54644,-4.22587,-6
18.752,6.52825,-4.5465,-6
18.756,6.5088,-4.86239,-6
18.76,6.48811,-5.17362,-6
18.764,6.46619,-5.48026,-6
18.768,6.44306,-5.78241,-6
18.772,6.41874,-6.08012,-6
18.776,6.39324,-6.37349,-6
18.78,6.36659,-6.66258,-6
18.784,6.3388,-6.94747,-6
18.788,6.30989,-7.22823,-6
18.792,6.27987,-7.50493,-6
18.796,6.24876,-7.77764,-6
18.8,6.21657,-8.04643,-6
18.804,6.18333,-8.31137,-6
18.808,6.14904,-8.57251,-6
18.812,6.11372,-8.82994,-6
18.816,6.07738,-9.0837,-6
18.82,6.04005,-9.33387,-6
18.824,6.00173,-9.58051,-6
18.828,5.96243,-9.82367,-6
18.832,5.92218,-10.0634,-6
18.836,5.88098,-10.2998,-6
18.84,5.83885,-10.5329,-6
18.844,5.7958,-10.7628,-6
18.848,5.75184,-10.9895,-6
18.852,5.70699,-11.213,-6
18.856,5.66125,-11.4335,-6
18.86,5.61465,-11.6509,-6
18.864,5.56719,-11.8654,-6
18.868,5.51888,-12.077,-6
18.872,5.46974,-12.2857,-6
18.876,5.41977,-12.4915,-6
18.88,5.36899,-12.6946,-6
18.884,5.31741,-12.895,-6
18.888,5.26504,-13.0927,-6
18.892,5.21189,-13.2878,-6
18.896,5.15797,-13.4803,-6
18.9,5.10329,-13.6703,-6
18.904,5.04786,-13.8578,-6
18.908,4.99168,-14.0428,-6
18.912,4.93478,-14.2254,-6
18.916,4.87716,-14.4056,-6
